Total_Time,Score,Distance,Walls_Hit,Opponent_Hit,Owntail_Hit,Other_Hit,Turns_Cornering,Cummulated_Low_Corner_Dist,Cummulated_Low_Corners,low corner dist,Right_Corners,Left_Corners,Turns_With_Useless_Keys,Keys_Released,scorePerDist,turnsperdist,rightminusleft,class
236,-24.41949153,1.978813559,0,0.004237288,0,0.122881356,0.313559322,0.004237288,0.004237288,1,0.084745763,0.228813559,0.241525424,0.042372881,-12.34047109,0.158458244,0.144067796,131
1489,22.89456011,2.640026864,0,0.006715917,0.002686367,0.002014775,0.028878442,0.740094023,0.018804567,39.3571425,0.014775017,0.014103425,0.092679651,0.034922767,8.672093615,0.010938692,0.000671592,132
747,21.08165997,2.06291834,0,0,0,0,0.025435074,0.60107095,0.010709505,56.12499831,0.014725569,0.010709505,0.172690763,0.026773762,10.21933809,0.012329656,0.004016064,133
979,14.48416752,2.235955056,0,0.009193054,0,0,0.030643514,0.798774259,0.02145046,37.23809461,0.015321757,0.015321757,0.131767109,0.031664964,6.477843764,0.013704888,0,133
1070,-2.55046729,2.028971963,0.028037383,0.000934579,0,0.007476636,0.256074766,1.054205607,0.029906542,35.25000005,0.098130841,0.157943925,0.160747664,0.085981308,-1.257024413,0.12620912,0.059813084,133
979,16.32277835,2.482124617,0.00102145,0,0.014300306,0,0.321756895,1.167517875,0.038815117,30.07894772,0.164453524,0.157303371,0.193054137,0.136874362,6.576131687,0.12962963,0.007150153,133
1854,2.510787487,2.150485437,0.021035599,0.001078749,0.002696872,0,0.286407767,1.565264293,0.051779935,30.22916682,0.145091694,0.141316073,0.235167206,0.158036677,1.16754452,0.133182844,0.003775621,133
1186,8.083473862,2.405564924,0,0.005059022,0,0.005902192,0.023608769,0.478920742,0.010961214,43.69230835,0.008431703,0.015177066,0.084317032,0.02529511,3.360322468,0.009814231,0.006745363,134
194,-16.52061856,2.237113402,0.097938144,0.005154639,0,0.036082474,0.278350515,0.75257732,0.030927835,24.33333339,0.164948454,0.113402062,0.020618557,0.041237113,-7.384792627,0.124423963,0.051546392,134
941,0.788522848,1.976620616,0.017003188,0.005313496,0,0,0.192348565,0.877789586,0.021253985,41.30000026,0.065887354,0.126461211,0.04250797,0.032943677,0.398924731,0.097311828,0.060573857,134
572,36.31643357,2.671328671,0,0,0,0.006993007,0.195804196,0.417832168,0.01048951,39.83333521,0.124125874,0.071678322,0.166083916,0.031468531,13.59489529,0.073298429,0.052447552,134
542,-8.592250923,2.140221402,0.075645756,0,0,0,0.258302583,0.407749077,0.016605166,24.5555556,0.119926199,0.138376384,0.081180812,0.044280443,-4.014655172,0.120689655,0.018450185,134
897,24.85841695,2.292084727,0,0.003344482,0.005574136,0,0.033444816,0.638795987,0.013377926,47.75000153,0.013377926,0.02006689,0.115942029,0.049052397,10.84533074,0.01459144,0.006688964,135
1595,0.122884013,2.014420063,0.023824451,0,0.004388715,0.001253918,0.214420063,0.873354232,0.031974922,27.31372517,0.107210031,0.107210031,0.130407524,0.132288401,0.061002179,0.106442577,0,135
1083,6.725761773,2.79501385,0.040627886,0,0.001846722,0.002770083,0.288088643,1.010156971,0.033240997,30.38888909,0.180055402,0.108033241,0.180055402,0.110803324,2.406342914,0.103072349,0.072022161,135
1718,8.683934808,2.319557625,0.007566938,0,0.001164144,0.00814901,0.023864959,0.569266589,0.014551804,39.12000114,0.009313155,0.014551804,0.089057043,0.029685681,3.74378921,0.010288582,0.005238649,135
661,-6.865355522,1.832072617,0.046898638,0,0,0,0.184568835,0.567322239,0.013615734,41.66666586,0.122541604,0.062027231,0.105900151,0.034795764,-3.747316268,0.100743187,0.060514373,136
